SIRUTA,DENLOC,CODP,JUD,SIRSUP,TIP,NIV,MED,REGIUNE,FSJ,FSL,FS2,FS3,POND,rang,fictiv
18732,VALEA PECHII                     ,117656,3,18670,23,3,3,3,3,3.50241E+11,350240,3012897,3.91327E+23,V  ,
18741,SLOBOZIA                         ,0,3,38,3,2,3,3,3,3.50241E+11,3,       ,3.4273E+15,IV ,
18750,SLOBOZIA                         ,117660,3,18741,22,3,3,3,3,3.50241E+11,350241,1011015,3.4273E+15,IV ,
18769,NIGRIŞOARA                       ,117661,3,18741,23,3,3,3,3,3.50242E+11,350241,3008042,2.92321E+19,V  ,
18778,STÂLPENI                         ,0,3,38,3,2,3,3,3,3.50242E+11,3,       ,3.43615E+15,IV ,
18787,STÂLPENI                         ,117665,3,18778,22,3,3,3,3,3.50242E+11,350242,1011206,3.43615E+15,IV ,
18796,DEALU FRUMOS                     ,117666,3,18778,23,3,3,3,3,3.50243E+11,350242,3003925,1.81913E+23,V  ,
18803,LIVEZENI                         ,117667,3,18778,23,3,3,3,3,3.50243E+11,350242,3006692,2.72339E+15,V  ,
18812,OGREZEA                          ,117668,3,18778,23,3,3,3,3,3.50243E+11,350242,3008208,3.02133E+13,V  ,
18821,OPREŞTI                          ,117669,3,18778,23,3,3,3,3,3.50243E+11,350242,3008292,3.03133E+13,V  ,
18830,PIŢIGAIA                         ,117671,3,18778,23,3,3,3,3,3.50243E+11,350242,3008937,3.12323E+15,V  ,
18849,RĂDEŞTI                          ,117672,3,18778,23,3,3,3,3,3.50243E+11,350242,3009769,3.33318E+13,V  ,
18858,STOENEŞTI                        ,0,3,38,3,2,3,3,3,3.50243E+11,3,       ,3.4363E+17,IV ,
18867,STOENEŞTI                        ,117675,3,18858,22,3,3,3,3,3.50243E+11,350243,1011270,3.4363E+17,IV ,
18876,BĂDENI                           ,117676,3,18858,23,3,3,3,3,3.50244E+11,350243,3000567,1.61618E+11,V  ,
18885,COTENEŞTI                        ,117677,3,18858,23,3,3,3,3,3.50244E+11,350243,3003409,1.73036E+17,V  ,
18894,LUNCA GÂRTII                     ,117678,3,18858,23,3,3,3,3,3.50244E+11,350243,3006831,2.73829E+23,V  ,
18901,PIATRA                           ,117679,3,18858,23,3,3,3,3,3.50244E+11,350243,3008820,3.12313E+11,V  ,
18910,SLOBOZIA                         ,117681,3,18858,23,3,3,3,3,3.50244E+11,350243,3011011,3.4273E+15,V  ,
18929,VALEA BĂDENILOR                  ,117682,3,18858,23,3,3,3,3,3.50244E+11,350243,3012664,3.91327E+29,V  ,
18938,STOLNICI                         ,0,3,38,3,2,3,3,3,3.50244E+11,3,       ,3.4363E+15,IV ,
18947,STOLNICI                         ,117685,3,18938,22,3,3,3,3,3.50244E+11,350244,1011292,3.4363E+15,IV ,
18956,COCHINEŞTI                       ,117686,3,18938,23,3,3,3,3,3.50245E+11,350244,3003011,1.73017E+19,V  ,
18965,COTMEANA                         ,117687,3,18938,23,3,3,3,3,3.50245E+11,350244,3003418,1.73036E+15,V  ,
18974,FÂLFANI                          ,117688,3,18938,23,3,3,3,3,3.50245E+11,350244,3004602,2.01527E+13,V  ,
18983,IZBĂŞEŞTI                        ,117689,3,18938,23,3,3,3,3,3.50245E+11,350244,3006248,2.34216E+17,V  ,
18992,VLĂŞCUŢA                         ,117691,3,18938,23,3,3,3,3,3.50245E+11,350244,3013499,3.92727E+15,V  ,
19007,SUSENI                           ,0,3,38,3,2,3,3,3,3.50245E+11,3,       ,3.43834E+11,IV ,
19016,SUSENI                           ,117695,3,19007,22,3,3,3,3,3.50245E+11,350245,1011446,3.43834E+11,IV ,
19025,BURDEŞTI                         ,117696,3,19007,23,3,3,3,3,3.50246E+11,350245,3001909,1.63833E+15,V  ,
19034,CERŞANI                          ,117697,3,19007,23,3,3,3,3,3.50246E+11,350245,3002525,1.71933E+13,V  ,
19043,CHIRIŢEŞTI                       ,117698,3,19007,23,3,3,3,3,3.50246E+11,350245,3002678,1.72223E+19,V  ,
19052,GĂLEŞEŞTI                        ,117699,3,19007,23,3,3,3,3,3.50246E+11,350245,3005024,2.12127E+17,V  ,
19061,ODĂENI                           ,117701,3,19007,23,3,3,3,3,3.50246E+11,350245,3008180,3.01818E+11,V  ,
19070,PĂDURENI                         ,117702,3,19007,23,3,3,3,3,3.50246E+11,350245,3008496,3.13118E+15,V  ,
19098,STEFĂNEŞTI                       ,117704,3,19007,23,3,3,3,3,3.50246E+11,350245,3011230,3.43619E+19,V  ,
19089,STRÂMBENI                        ,117703,3,19007,23,3,3,3,3,3.50246E+11,350245,3011316,3.43633E+17,V  ,
19105,ŢUŢULEŞTI                        ,117706,3,19007,23,3,3,3,3,3.50246E+11,350245,3012413,2.33838E+17,V  ,
19114,ŞTEFAN CEL MARE                  ,0,3,38,3,2,3,3,3,3.50246E+11,3,       ,2.33619E+29,IV ,
19123,ŞTEFAN CEL MARE                  ,117710,3,19114,22,3,3,3,3,3.50246E+11,350246,1011669,1.93619E+29,IV ,
19132,GLAVACIOC                        ,117711,3,19114,23,3,3,3,3,3.50247E+11,350246,3005315,2.12713E+17,V  ,
19141,ŞUICI                            ,0,3,38,3,2,3,3,3,3.50247E+11,3,       ,1738231723,IV ,
19150,ŞUICI                            ,117725,3,19141,22,3,3,3,3,3.50247E+11,350247,1011715,2338231723,IV ,
19169,IANCULEŞTI                       ,117726,3,19141,23,3,3,3,3,3.50248E+11,350247,3006013,2.31329E+19,V  ,
19178,PALTENU                          ,117727,3,19141,23,3,3,3,3,3.50248E+11,350247,3008427,3.11327E+13,V  ,
19187,PĂULENI                          ,117728,3,19141,23,3,3,3,3,3.50248E+11,350247,3008593,3.13138E+13,V  ,
19196,RUDENI                           ,117729,3,19141,23,3,3,3,3,3.50248E+11,350247,3010135,3.33818E+11,V  ,
19203,VALEA CALULUI                    ,117731,3,19141,23,3,3,3,3,3.50248E+11,350247,3012689,3.91327E+25,V  ,
19212,TEIU                             ,0,3,38,3,2,3,3,3,3.50248E+11,3,       ,36192338,IV ,
19221,TEIU                             ,117735,3,19212,22,3,3,3,3,3.50248E+11,350248,1011948,36192338,IV ,
19230,LEŞILE                           ,117736,3,19212,23,3,3,3,3,3.50249E+11,350248,3006594,2.71919E+11,V  ,
19249,TIGVENI                          ,0,3,38,3,2,3,3,3,3.50249E+11,3,       ,3.62321E+13,IV ,
19258,TIGVENI                          ,117740,3,19249,22,3,3,3,3,3.50249E+11,350249,1012021,3.62321E+13,IV ,
19267,BĂDISLAVA                        ,117741,3,19249,23,3,3,3,3,3.5025E+11,350249,3000580,1.61618E+17,V  ,
19276,BĂLILEŞTI                        ,117742,3,19249,23,3,3,3,3,3.5025E+11,350249,3000671,1.61627E+17,V  ,
19285,BĂLTENI                          ,117743,3,19249,23,3,3,3,3,3.5025E+11,350249,3000686,1.61627E+13,V  ,
19294,BÂRSEŞTII DE JOS                 ,117744,3,19249,23,3,3,3,3,3.5025E+11,350249,3000867,1.61533E+31,V  ,
19301,BÂRSEŞTII DE SUS                 ,117746,3,19249,23,3,3,3,3,3.5025E+11,350249,3000868,1.61533E+31,V  ,
19310,BLAJU                            ,117747,3,19249,23,3,3,3,3,3.5025E+11,350249,3001135,1627132538,V  ,
19329,VLĂDEŞTI                         ,117748,3,19249,23,3,3,3,3,3.5025E+11,350249,3013477,3.92727E+15,V  ,
19338,ŢIŢEŞTI                          ,0,3,38,3,2,3,3,3,3.5025E+11,3,       ,2.32323E+13,IV ,
19347,ŢIŢEŞTI                          ,117750,3,19338,22,3,3,3,3,3.5025E+11,350250,1012399,2.32323E+13,IV ,
19356,BUCŞENEŞTI-LOTAŞI                ,117751,3,19338,23,3,3,3,3,3.50251E+11,350250,3001752,1.63817E+33,V  ,
19365,CIŞMEA                           ,117752,3,19338,23,3,3,3,3,3.50251E+11,350250,3002871,1.72323E+11,V  ,
19374,VALEA MĂNĂSTIRII                 ,117753,3,19338,23,3,3,3,3,3.50251E+11,350250,3012853,3.91327E+31,V  ,
19383,VALEA STÂNII                     ,117754,3,19338,23,3,3,3,3,3.50251E+11,350250,3012975,3.91327E+23,V  ,
19392,UDA                              ,0,3,38,3,2,3,3,3,3.50251E+11,3,       ,381813,IV ,
19409,UDA                              ,117755,3,19392,22,3,3,3,3,3.50251E+11,350251,1012418,381813,IV ,
19418,BĂDULEŞTI                        ,117756,3,19392,23,3,3,3,3,3.50252E+11,350251,3000585,1.61618E+17,V  ,
19427,BĂRĂNEŞTI                        ,117757,3,19392,23,3,3,3,3,3.50252E+11,350251,3000738,1.61633E+17,V  ,
19436,BRANIŞTEA                        ,117758,3,19392,23,3,3,3,3,3.50252E+11,350251,3001513,1.63313E+17,V  ,
19445,CHIRIŢEŞTI                       ,117759,3,19392,23,3,3,3,3,3.50252E+11,350251,3002680,1.72223E+19,V  ,
19454,COTU                             ,117761,3,19392,23,3,3,3,3,3.50252E+11,350251,3003431,17303638,V  ,
19463,DEALU BISERICII                  ,117762,3,19392,23,3,3,3,3,3.50252E+11,350251,3003910,1.81913E+29,V  ,
19472,DEALU TOLCESII                   ,117763,3,19392,23,3,3,3,3,3.50252E+11,350251,3003962,1.81913E+27,V  ,
19481,DICONEŞTI                        ,117764,3,19392,23,3,3,3,3,3.50252E+11,350251,3004053,1.82317E+17,V  ,
19490,GORANI                           ,117766,3,19392,23,3,3,3,3,3.50252E+11,350251,3005409,2.13033E+11,V  ,
19506,GREABĂN                          ,117767,3,19392,23,3,3,3,3,3.50252E+11,350251,3005486,2.13319E+13,V  ,
19515,LUNGULEŞTI                       ,117768,3,19392,23,3,3,3,3,3.50252E+11,350251,3006888,2.73829E+19,V  ,
19524,MIERCANI                         ,117769,3,19392,23,3,3,3,3,3.50252E+11,350251,3007432,2.82319E+15,V  ,
19533,RÂJLEŢU-GOVORA                   ,117771,3,19392,23,3,3,3,3,3.50252E+11,350251,3009845,3.31525E+27,V  ,
19542,ROMANA                           ,117772,3,19392,23,3,3,3,3,3.50252E+11,350251,3010019,3.33028E+11,V  ,
19551,SĂLIŞTEA                         ,117773,3,19392,23,3,3,3,3,3.50252E+11,350251,3010461,3.43427E+15,V  ,
19560,UNGHENI                          ,0,3,38,3,2,3,3,3,3.50252E+11,3,       ,3.82921E+13,IV ,
19579,UNGHENI                          ,117780,3,19560,22,3,3,3,3,3.50252E+11,350252,1012483,3.82921E+13,IV ,
19588,COLŢU                            ,117781,3,19560,23,3,3,3,3,3.50253E+11,350252,3003105,1730272738,V  ,
19597,GĂUJANI                          ,117782,3,19560,23,3,3,3,3,3.50253E+11,350252,3005051,2.12138E+13,V  ,
19604,GOIA                             ,117783,3,19560,23,3,3,3,3,3.50253E+11,350252,3005381,21302313,V  ,
19613,HUMELE                           ,117784,3,19560,23,3,3,3,3,3.50253E+11,350252,3005956,2.23828E+11,V  ,
19622,SATU NOU                         ,117786,3,19560,23,3,3,3,3,3.50253E+11,350252,3010332,3.41336E+15,V  ,
19631,VALEA DANULUI                    ,0,3,38,3,2,3,3,3,3.50253E+11,3,       ,3.91327E+25,IV ,
19640,VALEA DANULUI                    ,117790,3,19631,22,3,3,3,3,3.50253E+11,350253,1012727,3.91327E+25,IV ,
19659,BĂNICEŞTI                        ,117791,3,19631,23,3,3,3,3,3.50254E+11,350253,3000727,1.61629E+17,V  ,
19668,BOLCULEŞTI                       ,117792,3,19631,23,3,3,3,3,3.50254E+11,350253,3001323,1.63027E+19,V  ,
19677,BOROBĂNEŞTI                      ,117793,3,19631,23,3,3,3,3,3.50254E+11,350253,3001386,1.63033E+21,V  ,
19686,VERNEŞTI                         ,117794,3,19631,23,3,3,3,3,3.50254E+11,350253,3013299,3.91933E+15,V  ,
19695,VALEA IAŞULUI                    ,0,3,38,3,2,3,3,3,3.50254E+11,3,       ,3.91327E+25,IV ,
19702,VALEA IAŞULUI                    ,117795,3,19695,22,3,3,3,3,3.50254E+11,350254,1012762,3.91327E+25,IV ,
19711,BĂDILA                           ,117796,3,19695,23,3,3,3,3,3.50255E+11,350254,3000579,1.61618E+11,V  ,
19720,BĂRBĂLĂTEŞTI                     ,117797,3,19695,23,3,3,3,3,3.50255E+11,350254,3000752,1.61633E+23,V  ,
19739,BOROVINEŞTI                      ,117798,3,19695,23,3,3,3,3,3.50255E+11,350254,3001398,1.63033E+21,V  ,
19748,CERBURENI                        ,117799,3,19695,23,3,3,3,3,3.50255E+11,350254,3002483,1.71933E+17,V  ,
19757,MUSTĂŢEŞTI                       ,117801,3,19695,23,3,3,3,3,3.50255E+11,350254,3007838,2.83834E+19,V  ,
19766,RUGINOASA                        ,117802,3,19695,23,3,3,3,3,3.50255E+11,350254,3010155,3.33821E+17,V  ,
19775,UNGURENI                         ,117803,3,19695,23,3,3,3,3,3.50255E+11,350254,3012496,3.82921E+15,V  ,
19784,VALEA ULEIULUI                   ,117804,3,19695,23,3,3,3,3,3.50255E+11,350254,3012996,3.91327E+27,V  ,
13524,VALEA MARE PRAVĂŢ                ,0,3,38,3,2,3,3,3,3.50255E+11,3,       ,3.91327E+33,IV ,
13533,VALEA MARE PRAVĂŢ                ,117805,3,13524,22,3,3,3,3,3.50255E+11,350255,1012845,3.91327E+33,IV ,
13542,BILCEŞTI                         ,117806,3,13524,23,3,3,3,3,3.50256E+11,350255,3001084,1.62327E+15,V  ,
13551,COLNIC                           ,117807,3,13524,23,3,3,3,3,3.50256E+11,350255,3003082,1.73027E+11,V  ,
13560,FÂNTÂNEA                         ,117808,3,13524,23,3,3,3,3,3.50256E+11,350255,3004629,2.01529E+15,V  ,
13579,GURA PRAVĂŢ                      ,117809,3,13524,23,3,3,3,3,3.50256E+11,350255,3005618,2.13833E+21,V  ,
13588,NĂMĂEŞTI                         ,117811,3,13524,23,3,3,3,3,3.50256E+11,350255,3007880,2.92928E+15,V  ,
13597,PIETROASA                        ,117812,3,13524,23,3,3,3,3,3.50256E+11,350255,3008872,3.12319E+17,V  ,
13604,ŞELARI                           ,117813,3,13524,23,3,3,3,3,3.50256E+11,350255,3011499,1.31927E+11,V  ,
19793,VEDEA                            ,0,3,38,3,2,3,3,3,3.50256E+11,3,       ,3919181913,IV ,
19800,VEDEA                            ,117815,3,19793,22,3,3,3,3,3.50256E+11,350256,1013274,3919181913,IV ,
19819,BĂDICEA                          ,117816,3,19793,23,3,3,3,3,3.50257E+11,350256,3000578,1.61618E+13,V  ,
19828,BLEJANI                          ,117817,3,19793,23,3,3,3,3,3.50257E+11,350256,3001151,1.62719E+13,V  ,
19837,BUREŢEŞTI                        ,117818,3,19793,23,3,3,3,3,3.50257E+11,350256,3001913,1.63833E+17,V  ,
19846,CHIRIŢEŞTI                       ,117819,3,19793,23,3,3,3,3,3.50257E+11,350256,3002679,1.72223E+19,V  ,
19855,CHIŢANI                          ,117821,3,19793,23,3,3,3,3,3.50257E+11,350256,3002707,1.72223E+13,V  ,
19864,CIUREŞTI                         ,117822,3,19793,23,3,3,3,3,3.50257E+11,350256,3002932,1.72338E+15,V  ,
19873,DINCANI                          ,117823,3,19793,23,3,3,3,3,3.50257E+11,350256,3004070,1.82329E+13,V  ,
19882,FATA                             ,117824,3,19793,23,3,3,3,3,3.50257E+11,350256,3004533,20133613,V  ,
19891,FRĂTICI                          ,117826,3,19793,23,3,3,3,3,3.50257E+11,350256,3004866,2.03333E+13,V  ,
19908,IZVORU DE JOS                    ,117827,3,19793,23,3,3,3,3,3.50257E+11,350256,3006308,2.34239E+25,V  ,
19917,IZVORU DE SUS                    ,117828,3,19793,23,3,3,3,3,3.50257E+11,350256,3006309,2.34239E+25,V  ,
19926,LUNGANI                          ,117829,3,19793,23,3,3,3,3,3.50257E+11,350256,3006879,2.73829E+13,V  ,
19935,MOGOŞEŞTI                        ,117831,3,19793,23,3,3,3,3,3.50257E+11,350256,3007641,2.83021E+17,V  ,
19944,PRODANI                          ,117832,3,19793,23,3,3,3,3,3.50257E+11,350256,3009552,3.1333E+13,V  ,
19953,RĂŢOI                            ,117833,3,19793,23,3,3,3,3,3.50257E+11,350256,3009822,3333333023,V  ,
19962,VAŢA                             ,117834,3,19793,23,3,3,3,3,3.50257E+11,350256,3013068,39131313,V  ,
19980,VÂRŞEŞTI                         ,117836,3,19793,23,3,3,3,3,3.50257E+11,350256,3013251,3.91533E+15,V  ,
19971,VEŢIŞOARA                        ,117837,3,19793,23,3,3,3,3,3.50257E+11,350256,3013317,3.91919E+17,V  ,
19999,VLĂDEŞTI                         ,0,3,38,3,2,3,3,3,3.50257E+11,3,       ,3.92727E+15,IV ,
20000,VLĂDEŞTI                         ,117840,3,19999,22,3,3,3,3,3.50257E+11,350257,1013476,3.92727E+15,IV ,
20019,COTEASCA                         ,117841,3,19999,23,3,3,3,3,3.50258E+11,350257,3003408,1.73036E+15,V  ,
20028,DRĂGHESCU                        ,117842,3,19999,23,3,3,3,3,3.50258E+11,350257,3004296,1.83333E+17,V  ,
20037,PUTINA                           ,117843,3,19999,23,3,3,3,3,3.50258E+11,350257,3009629,3.13836E+11,V  ,
20055,VULTUREŞTI                       ,0,3,38,3,2,3,3,3,3.50258E+11,3,       ,3.93827E+19,   ,0
16720,VULTUREŞTI                       ,117402,3,20055,22,3,3,3,3,3.50258E+11,350258,3013584,3.93827E+19,V  ,
16677,BÂRZEŞTI                         ,117396,3,20055,23,3,3,3,3,3.50259E+11,350258,3000883,1.61533E+15,V  ,
16695,HULUBA                           ,117398,3,20055,23,3,3,3,3,3.50259E+11,350258,3005952,2.23827E+11,V  ,
47,JUDEŢUL BACĂU                    ,0,4,1,40,1,0,1,4,4E+11,       ,       ,2.53818E+25,   ,
20297,MUNICIPIUL BACĂU                 ,0,4,47,1,2,1,1,4,4.10305E+11,4,       ,2.83829E+31,I  ,
20304,BACĂU                            ,600001,4,20297,9,3,1,1,4,4.10305E+11,410305,1000397,1613171738,I  ,
20876,MUNICIPIUL MOINEŞTI              ,0,4,47,4,2,1,1,4,4.20306E+11,4,       ,2.83829E+37,III,
20885,MOINEŞTI                         ,605400,4,20876,9,3,1,1,4,4.20306E+11,420306,1007657,2.83023E+15,III,
20894,GĂZĂRIE                          ,605401,4,20876,10,3,1,1,4,4.20307E+11,420306,2005062,2.12142E+13,V  ,
20563,MUNICIPIUL ONEŞTI                ,0,4,47,4,2,1,1,4,4.20307E+11,4,       ,2.83829E+33,II ,
20572,ONEŞTI                           ,601003,4,20563,9,3,1,1,4,4.20307E+11,420307,1008282,3.02919E+11,II ,
20581,BORZEŞTI                         ,601001,4,20563,10,3,1,1,4,4.20308E+11,420307,2001415,1.63033E+15,V  ,
20590,SLOBOZIA                         ,601002,4,20563,10,3,1,1,4,4.20308E+11,420307,2011012,3.4273E+15,V  ,
20778,ORAŞ BUHUŞI                      ,0,4,47,2,2,1,1,4,4.30313E+11,4,       ,3.03313E+21,III,
20787,BUHUŞI                           ,605100,4,20778,17,3,1,1,4,4.30313E+11,430313,1001840,1.63822E+11,III,
20796,MARGINEA                         ,605101,4,20778,18,3,1,1,4,4.30314E+11,430313,2007014,2.81333E+15,V  ,
20803,RUNCU                            ,605102,4,20778,18,3,1,1,4,4.30314E+11,430313,2010169,3338291738,V  ,
20821,ORAŞ COMĂNEŞTI                   ,0,4,47,2,2,1,1,4,4.30314E+11,4,       ,3.03313E+27,III,
20830,COMĂNEŞTI                        ,605200,4,20821,17,3,1,1,4,4.30314E+11,430314,1003124,1.73028E+17,III,
20849,PODEI                            ,605201,4,20821,18,3,1,1,4,4.30315E+11,430314,2009071,3130181923,V  ,
20858,VERMEŞTI                         ,605202,4,20821,18,3,1,1,4,4.30315E+11,430314,2013298,3.91933E+15,V  ,
22166,ORAŞ DĂRMĂNEŞTI                  ,0,4,47,2,2,1,1,4,4.30315E+11,4,       ,3.03313E+29,III,
22175,DĂRMĂNEŞTI                       ,605300,4,22166,17,3,1,1,4,4.30315E+11,430315,1003853,1.81833E+19,III,
22184,DĂRMĂNEASCA                      ,605301,4,22166,19,3,1,1,4,4.30316E+11,430315,3003851,1.81833E+21,V  ,
22193,LAPOŞ                            ,605302,4,22166,19,3,1,1,4,4.30316E+11,430315,3006500,2713313030,V  ,
22200,PĂGUBENI                         ,605303,4,22166,19,3,1,1,4,4.30316E+11,430315,3008526,3.13121E+15,V  ,
22219,PLOPU                            ,605304,4,22166,19,3,1,1,4,4.30316E+11,430315,3009035,3127303138,V  ,
22228,SĂLĂTRUC                         ,605305,4,22166,19,3,1,1,4,4.30316E+11,430315,3010417,3.43427E+15,V  ,
20910,ORAŞ SLĂNIC-MOLDOVA              ,0,4,47,2,2,1,1,4,4.30316E+11,4,       ,3.03313E+37,III,
20929,SLĂNIC-MOLDOVA                   ,605500,4,20910,17,3,1,1,4,4.30316E+11,430316,1010986,3.42727E+27,III,
20938,CERDAC                           ,605501,4,20910,18,3,1,1,4,4.30317E+11,430316,2002488,1.71933E+11,V  ,
20947,CIREŞOAIA                        ,605502,4,20910,18,3,1,1,4,4.30317E+11,430316,2002850,1.72333E+17,V  ,
20965,ORAŞ TÂRGU OCNA                  ,0,4,47,2,2,1,1,4,4.30317E+11,4,       ,3.03313E+29,III,
20974,TÂRGU OCNA                       ,605600,4,20965,17,3,1,1,4,4.30317E+11,430317,1011897,3.61533E+19,III,
20983,POIENI                           ,605601,4,20965,18,3,1,1,4,4.30318E+11,430317,2009273,3.13023E+11,V  ,
20992,VÂLCELE                          ,605602,4,20965,18,3,1,1,4,4.30318E+11,430317,2013193,3.91527E+13,V  ,
21007,AGĂŞ                             ,0,4,47,3,2,3,1,4,4.50259E+11,4,       ,13212121,IV ,
21016,AGĂŞ                             ,607005,4,21007,22,3,3,1,4,4.50259E+11,450259,1000055,13212121,IV ,
21025,BELEGHET                         ,607006,4,21007,23,3,3,1,4,4.5026E+11,450259,3000939,1.61927E+15,V  ,
21034,COŞNEA                           ,607007,4,21007,23,3,3,1,4,4.5026E+11,450259,3003394,1.7303E+11,V  ,
21043,COTUMBA                          ,607008,4,21007,23,3,3,1,4,4.5026E+11,450259,3003445,1.73036E+13,V  ,
21052,DIACONEŞTI                       ,607009,4,21007,23,3,3,1,4,4.5026E+11,450259,3004048,1.82313E+19,V  ,
21061,GOIOASA                          ,607011,4,21007,23,3,3,1,4,4.5026E+11,450259,3005388,2.13023E+13,V  ,
21070,PRELUCI                          ,607012,4,21007,23,3,3,1,4,4.5026E+11,450259,3009487,3.13319E+13,V  ,
21089,SULŢA                            ,607013,4,21007,23,3,3,1,4,4.5026E+11,450259,3011412,3438272713,V  ,
21098,ARDEOANI                         ,0,4,47,3,2,3,1,4,4.5026E+11,4,       ,1.33318E+15,IV ,
21105,ARDEOANI                         ,607015,4,21098,22,3,3,1,4,4.5026E+11,450260,1000281,1.33318E+15,IV ,
21114,LEONTINEŞTI                      ,607016,4,21098,23,3,3,1,4,4.50261E+11,450260,3006569,2.7193E+21,V  ,
21123,ASĂU                             ,0,4,47,3,2,3,1,4,4.50261E+11,4,       ,13343438,IV ,
21132,ASĂU                             ,607020,4,21123,22,3,3,1,4,4.50261E+11,450261,1000348,13343438,IV ,
21141,APA ASĂU                         ,607021,4,21123,23,3,3,1,4,4.50262E+11,450261,3000239,1.33113E+15,V  ,
21150,CIOBĂNUŞ                         ,607022,4,21123,23,3,3,1,4,4.50262E+11,450261,3002765,1.7233E+15,V  ,
21169,LUNCA ASĂU                       ,607023,4,21123,23,3,3,1,4,4.50262E+11,450261,3006813,2.73829E+19,V  ,
21178,PĂLTINIŞ                         ,607024,4,21123,23,3,3,1,4,4.50262E+11,450261,3008540,3.13127E+15,V  ,
21187,STRAJA                           ,607026,4,21123,23,3,3,1,4,4.50262E+11,450261,3011301,3.43633E+11,V  ,
21196,BALCANI                          ,0,4,47,3,2,3,1,4,4.50262E+11,4,       ,1.61327E+13,IV ,
21203,BALCANI                          ,607030,4,21196,22,3,3,1,4,4.50262E+11,450262,1000440,1.61327E+13,IV ,
21212,FRUMOASA                         ,607031,4,21196,23,3,3,1,4,4.50263E+11,450262,3004880,2.03338E+15,V  ,
21221,LUDAŞI                           ,607032,4,21196,23,3,3,1,4,4.50263E+11,450262,3006747,2.73818E+11,V  ,
21230,SCHITU FRUMOASA                  ,607033,4,21196,23,3,3,1,4,4.50263E+11,450262,3010735,3.41722E+29,V  ,
21454,BÂRSĂNEŞTI                       ,0,4,47,3,2,3,1,4,4.50263E+11,4,       ,1.61533E+19,IV ,
21463,BÂRSĂNEŞTI                       ,607035,4,21454,22,3,3,1,4,4.50263E+11,450263,1000856,1.61533E+19,IV ,
21472,ALBELE                           ,607036,4,21454,23,3,3,1,4,4.50264E+11,450263,3000086,1.32716E+11,V  ,
21481,BRĂTEŞTI                         ,607037,4,21454,23,3,3,1,4,4.50264E+11,450263,3001598,1.63333E+15,V  ,
21490,CARACLĂU                         ,607038,4,21454,23,3,3,1,4,4.50264E+11,450263,3002044,1.71333E+15,V  ,
21249,BEREŞTI-BISTRIŢA                 ,0,4,47,3,2,3,1,4,4.50264E+11,4,       ,1.61933E+31,IV ,
21258,BEREŞTI-BISTRIŢA                 ,607040,4,21249,22,3,3,1,4,4.50264E+11,450264,1000999,1.61933E+31,IV ,
21267,BRAD                             ,607041,4,21249,23,3,3,1,4,4.50265E+11,450264,3001494,16331318,V  ,
21285,CLIMEŞTI                         ,607043,4,21249,23,3,3,1,4,4.50265E+11,450264,3002960,1.72723E+15,V  ,
21329,PĂDURENI                         ,607048,4,21249,23,3,3,1,4,4.50265E+11,450264,3008500,3.13118E+15,V  ,
21338,BEREŞTI-TAZLĂU                   ,0,4,47,3,2,3,1,4,4.50265E+11,4,       ,1.61933E+27,IV ,
21347,BEREŞTI-TAZLĂU                   ,607050,4,21338,22,3,3,1,4,4.50265E+11,450265,1001001,1.61933E+27,IV ,
21356,BOŞOTENI                         ,607051,4,21338,23,3,3,1,4,4.50266E+11,450265,3001428,1.6303E+15,V  ,
21365,ENĂCHEŞTI                        ,607052,4,21338,23,3,3,1,4,4.50266E+11,450265,3004498,1.92929E+17,V  ,
21374,PRISACA                          ,607053,4,21338,23,3,3,1,4,4.50266E+11,450265,3009528,3.13323E+13,V  ,
21383,ROMÂNEŞTI                        ,607054,4,21338,23,3,3,1,4,4.50266E+11,450265,3010035,3.33028E+17,V  ,
21392,TESCANI                          ,607056,4,21338,23,3,3,1,4,4.50266E+11,450265,3011991,3.61934E+13,V  ,
21409,TURLUIANU                        ,607057,4,21338,23,3,3,1,4,4.50266E+11,450265,3012301,3.63833E+17,V  ,
21418,BERZUNŢI                         ,0,4,47,3,2,3,1,4,4.50266E+11,4,       ,1.61933E+15,IV ,
21427,BERZUNŢI                         ,607060,4,21418,22,3,3,1,4,4.50266E+11,450266,1001031,1.61933E+15,IV ,
21436,BUDA                             ,607061,4,21418,23,3,3,1,4,4.50267E+11,450266,3001779,16381813,V  ,
21445,DRAGOMIR                         ,607062,4,21418,23,3,3,1,4,4.50267E+11,450266,3004243,1.83313E+15,V  ,
21506,BLĂGEŞTI                         ,0,4,47,3,2,3,1,4,4.50267E+11,4,       ,1.62727E+15,IV ,
21515,BLĂGEŞTI                         ,607065,4,21506,22,3,3,1,4,4.50267E+11,450267,1001138,1.62727E+15,IV ,
21524,BUDA                             ,607066,4,21506,23,3,3,1,4,4.50268E+11,450267,3001778,16381813,V  ,
21533,POIANA NEGUSTORULUI              ,607067,4,21506,23,3,3,1,4,4.50268E+11,450267,3009231,3.13023E+37,V  ,
21542,ŢÂRDENII MARI                    ,607068,4,21506,23,3,3,1,4,4.50268E+11,450267,3012347,2.31533E+25,V  ,
21551,VALEA LUI ION                    ,607069,4,21506,23,3,3,1,4,4.50268E+11,450267,3012787,3.91327E+25,V  ,
21560,BOGDĂNEŞTI                       ,0,4,47,3,2,3,1,4,4.50268E+11,4,       ,1.63021E+19,IV ,
