SIRUTA	DENLOC	CODP	JUD	SIRSUP	TIP	NIV	MED	REGIUNE	FSJ	FSL	FS2	FS3	POND	rang	fictiv
3422	IBRU                             	517162	1	3397	23	3	3	7	1	0150007700311	0150007	3006045	23163338                                                          	V  	
3431	POIENI                           	517163	1	3397	23	3	3	7	1	0150007700494	0150007	3009269	313023192923                                                      	V  	
3440	RACATAU                          	517164	1	3397	23	3	3	7	1	0150007700518	0150007	3009728	33331717363638                                                    	V  	
9026	BUCERDEA GRANOASA                	0	1	10	3	2	3	7	1	0150008000000	01     	       	1638171933181913002133152930133434                                	   	0
4204	BUCERDEA GRANOASA                	517261	1	9026	22	3	3	7	1	0150008300081	0150008	3001709	1638171933181913002133152930133434                                	V  	
4213	CORNU                            	517262	1	9026	23	3	3	7	1	0150008700152	0150008	3003279	1730332938                                                        	V  	
4222	PADURE                           	517263	1	9026	23	3	3	7	1	0150008700447	0150008	3008481	313118383319                                                      	V  	
4231	PANCA                            	517264	1	9026	23	3	3	7	1	0150008700458	0150008	3008624	3115291713                                                        	V  	
3459	BUCIUM                           	0	1	10	3	2	3	7	1	0150009000000	01     	       	163817233828                                                      	IV 	
3468	BUCIUM                           	517165	1	3459	22	3	3	7	1	0150009300083	0150009	1001723	163817233828                                                      	IV 	
3477	ANGHELESTI                       	517166	1	3459	23	3	3	7	1	0150009700013	0150009	3000215	13292122192719193623                                              	V  	
3486	BISERICANI                       	517167	1	3459	23	3	3	7	1	0150009700052	0150009	3001098	16233419332317132923                                              	V  	
3495	BUCIUM-SAT                       	517168	1	3459	23	3	3	7	1	0150009700084	0150009	3001728	16381723382801341336                                              	V  	
3501	CERBU                            	517169	1	3459	23	3	3	7	1	0150009700115	0150009	3002481	1719331638                                                        	V  	
3510	CIUCULESTI                       	517171	1	3459	23	3	3	7	1	0150009700133	0150009	3002882	17233817382719193623                                              	V  	
3529	COLESENI                         	517172	1	3459	23	3	3	7	1	0150009700147	0150009	3003070	1730271919192923                                                  	V  	
3538	DOGARESTI                        	517173	1	3459	23	3	3	7	1	0150009700204	0150009	3004162	183021213319193623                                                	V  	
3547	FERESTI                          	517174	1	3459	23	3	3	7	1	0150009700240	0150009	3004696	20193319193623                                                    	V  	
3556	FLORESTI                         	517176	1	3459	23	3	3	7	1	0150009700246	0150009	3004789	2027303319193623                                                  	V  	
3565	GURA IZBITEI                     	517177	1	3459	23	3	3	7	1	0150009700287	0150009	3005613	213833130023421623361923                                          	V  	
3574	HELESTI                          	517178	1	3459	23	3	3	7	1	0150009700298	0150009	3005784	22192719193623                                                    	V  	
3583	IZBICIOARA                       	517179	1	3459	23	3	3	7	1	0150009700323	0150009	3006250	23421623172330133313                                              	V  	
3592	IZBITA                           	517181	1	3459	23	3	3	7	1	0150009700324	0150009	3006251	234216233613                                                      	V  	
3609	JURCUIESTI                       	517182	1	3459	23	3	3	7	1	0150009700336	0150009	3006423	25383317382319193623                                              	V  	
3618	LUPULESTI                        	517183	1	3459	23	3	3	7	1	0150009700374	0150009	3006918	273831382719193623                                                	V  	
3627	MAGURA                           	517184	1	3459	23	3	3	7	1	0150009700380	0150009	3007099	282821383313                                                      	V  	
3636	MUNTARI                          	517186	1	3459	23	3	3	7	1	0150009700416	0150009	3007800	28382936133323                                                    	V  	
3645	PETRENI                          	517187	1	3459	23	3	3	7	1	0150009700467	0150009	3008766	31193633192923                                                    	V  	
3654	POIANA                           	517188	1	3459	23	3	3	7	1	0150009700486	0150009	3009170	313023132913                                                      	V  	
3663	POIENI                           	517189	1	3459	23	3	3	7	1	0150009700496	0150009	3009270	313023192923                                                      	V  	
3672	STALNISOARA                      	517191	1	3459	23	3	3	7	1	0150009700576	0150009	3011205	3436152729232330133313                                            	V  	
3681	VALEA ABRUZEL                    	517192	1	3459	23	3	3	7	1	0150009700644	0150009	3012646	39132719130013163338421927                                        	V  	
3690	VALEA ALBA                       	517193	1	3459	23	3	3	7	1	0150009700645	0150009	3012649	39132719130013271616                                              	V  	
3707	VALEA CERBULUI                   	517194	1	3459	23	3	3	7	1	0150009700651	0150009	3012701	3913271913001719331638273823                                      	V  	
3716	VALEA NEGRILESII                 	517196	1	3459	23	3	3	7	1	0150009700669	0150009	3012883	39132719130029192133232719342323                                  	V  	
3725	VALEA POIENII                    	517197	1	3459	23	3	3	7	1	0150009700670	0150009	3012906	39132719130031302319292323                                        	V  	
3734	VALEA SESII                      	517198	1	3459	23	3	3	7	1	0150009700674	0150009	3012982	3913271913000019342323                                            	V  	
3743	VALENI                           	517199	1	3459	23	3	3	7	1	0150009700683	0150009	3013109	393927192923                                                      	V  	
3752	VALCEA                           	517201	1	3459	23	3	3	7	1	0150009700688	0150009	3013186	391527171913                                                      	V  	
4106	CALNIC                           	0	1	10	3	2	3	7	1	0150010000000	01     	       	171527292317                                                      	IV 	
4115	CALNIC                           	517205	1	4106	22	3	3	7	1	0150010300108	0150010	1002323	171527292317                                                      	IV 	
4133	DEAL                             	517207	1	4106	23	3	3	7	1	0150010700180	0150010	3003900	18191327                                                          	V  	
3761	CENADE                           	0	1	10	3	2	3	7	1	0150011000000	01     	       	171929131819                                                      	IV 	
3770	CENADE                           	517210	1	3761	22	3	3	7	1	0150011300114	0150011	1002455	171929131819                                                      	IV 	
3789	CAPU DEALULUI                    	517211	1	3761	23	3	3	7	1	0150011700095	0150011	3002037	17133138001819132738273823                                        	V  	
3798	GORGAN                           	517212	1	3761	23	3	3	7	1	0150011700282	0150011	3005416	213033211329                                                      	V  	
3805	CERGAU                           	0	1	10	3	2	3	7	1	0150012000000	01     	       	171933212138                                                      	IV 	
3814	CERGAU MARE                      	517216	1	3805	22	3	3	7	1	0150012300116	0150012	1002490	1719332121380028133319                                            	IV 	
3823	CERGAU MIC                       	517217	1	3805	23	3	3	7	1	0150012700117	0150012	3002491	17193321213800282317                                              	V  	
3832	LUPU                             	517218	1	3805	23	3	3	7	1	0150012700373	0150012	3006915	27383138                                                          	V  	
3841	CERU-BACAINTI                    	0	1	10	3	2	3	7	1	0150013000000	01     	       	17193338011616171723292923                                        	IV 	
3850	CERU-BACAINTI                    	517220	1	3841	22	3	3	7	1	0150013300119	0150013	1002532	17193338011616171723292923                                        	IV 	
3869	BOLOVANESTI                      	517221	1	3841	23	3	3	7	1	0150013700067	0150013	3001341	1630273039392919193623                                            	V  	
3878	BULBUC                           	517222	1	3841	23	3	3	7	1	0150013700088	0150013	3001860	163827163817                                                      	V  	
3887	CUCUTA                           	517223	1	3841	23	3	3	7	1	0150013700167	0150013	3003673	173817383613                                                      	V  	
3896	CURPENI                          	517224	1	3841	23	3	3	7	1	0150013700173	0150013	3003732	17383331192923                                                    	V  	
3903	DUMBRAVITA                       	517226	1	3841	23	3	3	7	1	0150013700220	0150013	3004436	18382816333339232313                                              	V  	
3912	FANTANELE                        	517227	1	3841	23	3	3	7	1	0150013700237	0150013	3004641	201529361529192719                                                	V  	
3921	GROSI                            	517228	1	3841	23	3	3	7	1	0150013700283	0150013	3005545	2133303023                                                        	V  	
3930	VALEA MARE                       	517229	1	3841	23	3	3	7	1	0150013700664	0150013	3012831	39132719130028133319                                              	V  	
3949	VIEZURI                          	517231	1	3841	23	3	3	7	1	0150013700704	0150013	3013347	39231942383323                                                    	V  	
3958	CETATEA DE BALTA                 	0	1	10	3	2	3	7	1	0150014000000	01     	       	17193613361913001819001613273636                                  	IV 	
3967	CETATEA DE BALTA                 	517235	1	3958	22	3	3	7	1	0150014300120	0150014	1002544	17193613361913001819001613273636                                  	IV 	
3976	CRACIUNELU DE SUS                	517236	1	3958	23	3	3	7	1	0150014700160	0150014	3003481	1733131723382919273800181900343834                                	V  	
3985	SANTAMARIE                       	517237	1	3958	23	3	3	7	1	0150014700554	0150014	3010646	34152936362828332319                                              	V  	
3994	TATARLAUA                        	517238	1	3958	23	3	3	7	1	0150014700605	0150014	3011850	363636153327133813                                                	V  	
1071	CIUGUD                           	0	1	10	3	2	3	7	1	0150015000000	01     	       	172338213818                                                      	IV 	
1080	CIUGUD                           	517240	1	1071	22	3	3	7	1	0150015300134	0150015	1002886	172338213818                                                      	IV 	
1099	DRAMBAR                          	517241	1	1071	23	3	3	7	1	0150015700213	0150015	3004333	18331528161333                                                    	V  	
1115	HAPRIA                           	517243	1	1071	23	3	3	7	1	0150015700295	0150015	3005735	222231332313                                                      	V  	
1106	LIMBA                            	517242	1	1071	23	3	3	7	1	0150015700347	0150015	3004392	2723281613                                                        	V  	
1124	SEUSA                            	517244	1	1071	23	3	3	7	1	0150015700588	0150015	3011548	1319383813                                                        	V  	
1133	TELEAC                           	517246	1	1071	23	3	3	7	1	0150015700615	0150015	3011961	361927191317                                                      	V  	
4008	CIURULEASA                       	0	1	10	3	2	3	7	1	0150016000000	01     	       	17233833382719133413                                              	IV 	
4017	CIURULEASA                       	517250	1	4008	22	3	3	7	1	0150016300140	0150016	1002939	17233833382719133413                                              	IV 	
4026	BIDIGESTI                        	517251	1	4008	23	3	3	7	1	0150016700048	0150016	3001071	162318232119193623                                                	V  	
4035	BODRESTI                         	517252	1	4008	23	3	3	7	1	0150016700062	0150016	3001233	1630183319193623                                                  	V  	
4044	BOGLESTI                         	517253	1	4008	23	3	3	7	1	0150016700065	0150016	3001281	1630212719193623                                                  	V  	
4053	BUNINGINEA                       	517254	1	4008	23	3	3	7	1	0150016700089	0150016	3001899	16382923292123291913                                              	V  	
4062	GHEDULESTI                       	517256	1	4008	23	3	3	7	1	0150016700271	0150016	3005156	21221918382719193623                                              	V  	
4071	MATISESTI                        	517257	1	4008	23	3	3	7	1	0150016700392	0150016	3007267	282836232319193623                                                	V  	
4080	MORARESTI                        	517258	1	4008	23	3	3	7	1	0150016700409	0150016	3007688	283033333319193623                                                	V  	
4099	VULCAN                           	517259	1	4008	23	3	3	7	1	0150016700711	0150016	3013562	393827171329                                                      	V  	
4188	CRACIUNELU DE JOS                	0	1	10	3	2	3	7	1	0150017000000	01     	       	1733331723382919273800181900253034                                	IV 	
4197	CRACIUNELU DE JOS                	517260	1	4188	22	3	3	7	1	0150017300162	0150017	1003506	1733331723382919273800181900253034                                	IV 	
4142	CRICAU                           	0	1	10	3	2	3	7	1	0150018000000	01     	       	173323171738                                                      	IV 	
4151	CRICAU                           	517265	1	4142	22	3	3	7	1	0150018300164	0150018	1003562	173323171738                                                      	IV 	
4160	CRAIVA                           	517266	1	4142	23	3	3	7	1	0150018700161	0150018	3003493	173313233913                                                      	V  	
4179	TIBRU                            	517267	1	4142	23	3	3	7	1	0150018700616	0150018	3012006	3623163338                                                        	V  	
9019	CUT                              	0	1	10	3	2	3	7	1	0150019000000	01     	       	173836                                                            	   	0
4124	CUT                              	517206	1	9019	22	3	3	7	1	0150019300174	0150019	3003759	173836                                                            	V  	
4240	DAIA ROMANA                      	0	1	10	3	2	3	7	1	0150020000000	01     	       	1813231300333028152929                                            	IV 	
4259	DAIA ROMANA                      	517270	1	4240	22	3	3	7	1	0150020300175	0150020	1003792	1813231300333028152929                                            	IV 	
4268	DOSTAT                           	0	1	10	3	2	3	7	1	0150021000000	01     	       	183030361336                                                      	IV 	
4277	DOSTAT                           	517275	1	4268	22	3	3	7	1	0150021300210	0150021	1004232	183030361336                                                      	IV 	
4286	BOZ                              	517276	1	4268	23	3	3	7	1	0150021700075	0150021	3001474	163042                                                            	V  	
4295	DEALU DOSTATULUI                 	517277	1	4268	23	3	3	7	1	0150021700186	0150021	3003921	18191327380018303036133638273823                                  	V  	
4302	FARAU                            	0	1	10	3	2	3	7	1	0150022000000	01     	       	2020333338                                                        	IV 	
4311	FARAU                            	517280	1	4302	22	3	3	7	1	0150022300236	0150022	1004582	2020333338                                                        	IV 	
4320	HERIA                            	517281	1	4302	23	3	3	7	1	0150022700300	0150022	3005797	2219332313                                                        	V  	
4339	MEDVES                           	517282	1	4302	23	3	3	7	1	0150022700395	0150022	3007332	281918391919                                                      	V  	
4348	SANBENEDIC                       	517283	1	4302	23	3	3	7	1	0150022700550	0150022	3010570	34152916192919182317                                              	V  	
4357	SILEA                            	517284	1	4302	23	3	3	7	1	0150022700590	0150022	3011563	1723271913                                                        	V  	
4366	GALDA DE JOS                     	0	1	10	3	2	3	7	1	0150023000000	01     	       	211327181300181900253034                                          	IV 	
4375	GALDA DE JOS                     	517285	1	4366	22	3	3	7	1	0150023300253	0150023	1004968	211327181300181900253034                                          	IV 	
4384	BENIC                            	517286	1	4366	23	3	3	7	1	0150023700045	0150023	3000965	1619292317                                                        	V  	
4393	CETEA                            	517287	1	4366	23	3	3	7	1	0150023700121	0150023	3002557	1719361913                                                        	V  	
4400	GALDA DE SUS                     	517288	1	4366	23	3	3	7	1	0150023700254	0150023	3004969	211327181300181900343834                                          	V  	
4419	LUPSENI                          	517289	1	4366	23	3	3	7	1	0150023700372	0150023	3006913	27383131192923                                                    	V  	
4428	MAGURA                           	517291	1	4366	23	3	3	7	1	0150023700379	0150023	3007098	282821383313                                                      	V  	
4437	MESENTEA                         	517292	1	4366	23	3	3	7	1	0150023700397	0150023	3007381	2819341929361913                                                  	V  	
4446	OIEJDEA                          	517293	1	4366	23	3	3	7	1	0150023700441	0150023	3008227	30231925181913                                                    	V  	
4455	POIANA GALDEI                    	517294	1	4366	23	3	3	7	1	0150023700491	0150023	3009209	31302313291300211327181923                                        	V  	
4464	RAICANI                          	517296	1	4366	23	3	3	7	1	0150023700522	0150023	3009790	33332317132923                                                    	V  	
4473	ZAGRIS                           	517297	1	4366	23	3	3	7	1	0150023700713	0150023	3013619	424221332323                                                      	V  	
4482	GARBOVA                          	0	1	10	3	2	3	7	1	0150024000000	01     	       	21153316303913                                                    	IV 	
4491	GARBOVA                          	517305	1	4482	22	3	3	7	1	0150024300259	0150024	1005082	21153316303913                                                    	IV 	
4507	CARPINIS                         	517306	1	4482	23	3	3	7	1	0150024700105	0150024	3002269	1717333123292323                                                  	V  	
4516	RECIU                            	517307	1	4482	23	3	3	7	1	0150024700526	0150024	3009910	3319172338                                                        	V  	
4525	GARDA DE SUS                     	0	1	10	3	2	3	7	1	0150025000000	01     	       	211533181300181900343834                                          	IV 	
4534	GARDA DE SUS                     	517310	1	4525	22	3	3	7	1	0150025300263	0150025	1005096	211533181300181900343834                                          	IV 	
4543	BIHARIA                          	517311	1	4525	23	3	3	7	1	0150025700049	0150025	3001077	16232213332313                                                    	V  	
4552	DEALU FRUMOS                     	517312	1	4525	23	3	3	7	1	0150025700189	0150025	3003926	181913273800203338283034                                          	V  	
4561	DEALU ORDANCUSII                 	517313	1	4525	23	3	3	7	1	0150025700194	0150025	3003952	18191327380030331815291738382323                                  	V  	
4570	DOBRESTI                         	517314	1	4525	23	3	3	7	1	0150025700202	0150025	3004116	1830163319193623                                                  	V  	
4598	GARDA SEACA                      	517316	1	4525	23	3	3	7	1	0150025700264	0150025	3005097	2115331813003419131717                                            	V  	
4589	GHETARI                          	517317	1	4525	23	3	3	7	1	0150025700272	0150025	3005197	21221919133323                                                    	V  	
4605	HANASESTI                        	517318	1	4525	23	3	3	7	1	0150025700291	0150025	3005694	221329292919193623                                                	V  	
4614	HUZARESTI                        	517319	1	4525	23	3	3	7	1	0150025700309	0150025	3005988	223842423319193623                                                	V  	
4623	IZVOARELE                        	517321	1	4525	23	3	3	7	1	0150025700326	0150025	3006267	234239301333192719                                                	V  	
4632	MUNUNA                           	517322	1	4525	23	3	3	7	1	0150025700417	0150025	3007816	283829382929                                                      	V  	
4641	OCOALE                           	517323	1	4525	23	3	3	7	1	0150025700436	0150025	3008167	301730132719                                                      	V  	
4650	PLAI                             	517324	1	4525	23	3	3	7	1	0150025700476	0150025	3008943	31271323                                                          	V  	
4669	PLISTI                           	517326	1	4525	23	3	3	7	1	0150025700482	0150025	3009001	312723233623                                                      	V  	
4678	SCOARTA                          	517327	1	4525	23	3	3	7	1	0150025700557	0150025	3010746	34173013333313                                                    	V  	
4696	SNIDE                            	517328	1	4525	23	3	3	7	1	0150025700568	0150025	3011064	3429231819                                                        	V  	
4687	SUCESTI                          	517329	1	4525	23	3	3	7	1	0150025700583	0150025	3011385	34381719193623                                                    	V  	
4703	HOPARTA                          	0	1	10	3	2	3	7	1	0150026000000	01     	       	22303115333613                                                    	IV 	
4712	HOPARTA                          	517335	1	4703	22	3	3	7	1	0150026300306	0150026	1005890	22303115333613                                                    	IV 	
4721	SILIVAS                          	517336	1	4703	23	3	3	7	1	0150026700566	0150026	3010926	34232723391313                                                    	V  	
4730	SPALNACA                         	517337	1	4703	23	3	3	7	1	0150026700596	0150026	3011664	1331312729131713                                                  	V  	
4749	TURDAS                           	517338	1	4703	23	3	3	7	1	0150026700632	0150026	3012293	363833181313                                                      	V  	
4758	VAMA SEACA                       	517339	1	4703	23	3	3	7	1	0150026700680	0150026	3013037	39132813003419131717                                              	V  	
4767	HOREA                            	0	1	10	3	2	3	7	1	0150027000000	01     	       	2230331913                                                        	IV 	
4776	HOREA                            	517340	1	4767	22	3	3	7	1	0150027300307	0150027	1005897	2230331913                                                        	IV 	
4785	BABA                             	517341	1	4767	23	3	3	7	1	0150027700021	0150027	3000389	16131613                                                          	V  	
4794	BUTESTI                          	517342	1	4767	23	3	3	7	1	0150027700094	0150027	3001961	16383619193623                                                    	V  	
4801	DARLESTI                         	517343	1	4767	23	3	3	7	1	0150027700179	0150027	3003886	1815332719193623                                                  	V  	
4810	FERICET                          	517344	1	4767	23	3	3	7	1	0150027700241	0150027	3004700	20193323171936                                                    	V  	
4829	GIURGIUT                         	517346	1	4767	23	3	3	7	1	0150027700275	0150027	3005307	2123383321233838                                                  	V  	
4838	MANCESTI                         	517347	1	4767	23	3	3	7	1	0150027700385	0150027	3007177	2828291719193623                                                  	V  	
4847	MATISESTI                        	517348	1	4767	23	3	3	7	1	0150027700393	0150027	3007266	282836232319193623                                                	V  	
4856	NICULESTI                        	517349	1	4767	23	3	3	7	1	0150027700429	0150027	3008036	292317382719193623                                                	V  	
4865	PATRUSESTI                       	517351	1	4767	23	3	3	7	1	0150027700455	0150027	3008582	31313633383819193623                                              	V  	
4874	PETREASA                         	517352	1	4767	23	3	3	7	1	0150027700466	0150027	3008765	3119363319133413                                                  	V  	
4883	PRELUCA                          	517353	1	4767	23	3	3	7	1	0150027700510	0150027	3009479	31331927381713                                                    	V  	
4892	TEIU                             	517354	1	4767	23	3	3	7	1	0150027700613	0150027	3011947	36192338                                                          	V  	
4909	TRIFESTI                         	517356	1	4767	23	3	3	7	1	0150027700630	0150027	3012220	3633232019193623                                                  	V  	
4918	ZANZESTI                         	517357	1	4767	23	3	3	7	1	0150027700715	0150027	3013662	4215294219193623                                                  	V  	
4927	IGHIU                            	0	1	10	3	2	3	7	1	0150028000000	01     	       	2321222338                                                        	IV 	
4936	IGHIU                            	517360	1	4927	22	3	3	7	1	0150028300314	0150028	1006097	2321222338                                                        	IV 	
4945	BUCERDEA VINOASA                 	517361	1	4927	23	3	3	7	1	0150028700082	0150028	3001710	16381719331819130039152930133434                                  	V  	
4954	IGHIEL                           	517362	1	4927	23	3	3	7	1	0150028700313	0150028	3006094	232122231927                                                      	V  	
4963	SARD                             	517363	1	4927	23	3	3	7	1	0150028700586	0150028	3011475	27133318                                                          	V  	
4972	TELNA                            	517364	1	4927	23	3	3	7	1	0150028700635	0150028	3012355	1819272913                                                        	V  	
4981	INTREGALDE                       	0	1	10	3	2	3	7	1	0150029000000	01     	       	24293633192113271819                                              	IV 	
4990	INTREGALDE                       	517365	1	4981	22	3	3	7	1	0150029300330	0150029	1006328	24293633192113271819                                              	IV 	
5005	DEALU GEOAGIULUI                 	517366	1	4981	23	3	3	7	1	0150029700190	0150029	3003929	18191327380021193013212338273823                                  	V  	
5014	GHIONCANI                        	517367	1	4981	23	3	3	7	1	0150029700273	0150029	3005237	212223302917132923                                                	V  	
5023	ILIESTI                          	517368	1	4981	23	3	3	7	1	0150029700316	0150029	3006123	23272319193623                                                    	V  	
5032	IVANIS                           	517369	1	4981	23	3	3	7	1	0150029700322	0150029	3006242	233939292323                                                      	V  	
5041	MARINESTI                        	517371	1	4981	23	3	3	7	1	0150029700388	0150029	3007230	282833232919193623                                                	V  	
5050	MODOLESTI                        	517372	1	4981	23	3	3	7	1	0150029700406	0150029	3007626	283018302719193623                                                	V  	
5069	NECRILESTI                       	517373	1	4981	23	3	3	7	1	0150029700422	0150029	3007914	29191733232719193623                                              	V  	
5078	POPESTI                          	517374	1	4981	23	3	3	7	1	0150029700503	0150029	3009358	31303119193623                                                    	V  	
5087	SFARCEA                          	517376	1	4981	23	3	3	7	1	0150029700563	0150029	3010868	34201533171913                                                    	V  	
5096	TECSESTI                         	517377	1	4981	23	3	3	7	1	0150029700612	0150029	3011934	3619171719193623                                                  	V  	
5103	JIDVEI                           	0	1	10	3	2	3	7	1	0150030000000	01     	       	252318391923                                                      	IV 	
5112	JIDVEI                           	517385	1	5103	22	3	3	7	1	0150030300333	0150030	1006365	252318391923                                                      	IV 	
5121	BALCACIU                         	517386	1	5103	23	3	3	7	1	0150030700028	0150030	3000655	1616271713172338                                                  	V  	
5130	CAPALNA DE JOS                   	517387	1	5103	23	3	3	7	1	0150030700102	0150030	3002222	1717311527291300181900253034                                      	V  	
5149	FEISA                            	517388	1	5103	23	3	3	7	1	0150030700238	0150030	3004672	2019233413                                                        	V  	
5158	VESEUS                           	517389	1	5103	23	3	3	7	1	0150030700699	0150030	3013307	391934193838                                                      	V  	
5167	LIVEZILE                         	0	1	10	3	2	3	7	1	0150031000000	01     	       	2723391942232719                                                  	IV 	
5176	LIVEZILE                         	517390	1	5167	22	3	3	7	1	0150031300349	0150031	1006702	2723391942232719                                                  	IV 	
5185	IZVOARELE                        	517391	1	5167	23	3	3	7	1	0150031700328	0150031	3006270	234239301333192719                                                	V  	
5194	POIANA AIUDULUI                  	517392	1	5167	23	3	3	7	1	0150031700489	0150031	3009194	313023132913001323381838273823                                    	V  	
5201	VALISOARA                        	517393	1	5167	23	3	3	7	1	0150031700685	0150031	3013140	393927232330133313                                                	V  	
5210	LOPADEA NOUA                     	0	1	10	3	2	3	7	1	0150032000000	01     	       	273031131819130029303838                                          	IV 	
5229	LOPADEA NOUA                     	517395	1	5210	22	3	3	7	1	0150032300352	0150032	1006719	273031131819130029303838                                          	IV 	
5238	ASINIP                           	517396	1	5210	23	3	3	7	1	0150032700017	0150032	3000349	133423292331                                                      	V  	
5256	BAGAU                            	517397	1	5210	23	3	3	7	1	0150032700026	0150032	3000591	1616212138                                                        	V  	
5247	BETA                             	517398	1	5210	23	3	3	7	1	0150032700047	0150032	3001038	16191913                                                          	V  	
5265	CICARD                           	517399	1	5210	23	3	3	7	1	0150032700127	0150032	3002728	172317153318                                                      	V  	
5274	CIUGUZEL                         	517401	1	5210	23	3	3	7	1	0150032700137	0150032	3002889	1723382138421927                                                  	V  	
5283	OCNISOARA                        	517402	1	5210	23	3	3	7	1	0150032700435	0150032	3008163	301729232330133313                                                	V  	
5292	ODVEREM                          	517403	1	5210	23	3	3	7	1	0150032700438	0150032	3008195	30183919331928                                                    	V  	
5309	LUNCA MURESULUI                  	0	1	10	3	2	3	7	1	0150033000000	01     	       	273829171300283833191938273823                                    	IV 	
5318	LUNCA MURESULUI                  	517405	1	5309	22	3	3	7	1	0150033300367	0150033	1006844	273829171300283833191938273823                                    	IV 	
5327	GURA ARIESULUI                   	517406	1	5309	23	3	3	7	1	0150033700284	0150033	3005586	2138331300133323191938273823                                      	V  	
5336	LUPSA                            	0	1	10	3	2	3	7	1	0150034000000	01     	       	2738313113                                                        	IV 	
5345	LUPSA                            	517410	1	5336	22	3	3	7	1	0150034300371	0150034	1006908	2738313113                                                        	IV 	
5354	BARDESTI                         	517411	1	5336	23	3	3	7	1	0150034700036	0150034	3000827	1615331819193623                                                  	V  	
5363	BARZAN                           	517412	1	5336	23	3	3	7	1	0150034700042	0150034	3000875	161533421329                                                      	V  	
5372	CURMATURA                        	517413	1	5336	23	3	3	7	1	0150034700172	0150034	3003730	173833282836383333                                                	V  	
5381	DUPA DEAL                        	517414	1	5336	23	3	3	7	1	0150034700224	0150034	3004473	183831310018191327                                                	V  	
5390	GEAMANA                          	517416	1	5336	23	3	3	7	1	0150034700267	0150034	3005123	21191328282913                                                    	V  	
5407	HADARAU                          	517417	1	5336	23	3	3	7	1	0150034700293	0150034	3005713	22221818333338                                                    	V  	
5416	HOLOBANI                         	517418	1	5336	23	3	3	7	1	0150034700305	0150034	3005872	2230273016132923                                                  	V  	
5425	LAZURI                           	517419	1	5336	23	3	3	7	1	0150034700341	0150034	3006479	271342383323                                                      	V  	
5434	LUNCA                            	517421	1	5336	23	3	3	7	1	0150034700357	0150034	3006795	2738291713                                                        	V  	
5443	MANASTIRE                        	517422	1	5336	23	3	3	7	1	0150034700384	0150034	3007163	282829293436233319                                                	V  	
5452	MARGAIA                          	517423	1	5336	23	3	3	7	1	0150034700386	0150034	3007214	28283321132313                                                    	V  	
5461	MUSCA                            	517424	1	5336	23	3	3	7	1	0150034700418	0150034	3007841	2838381713                                                        	V  	
5489	PARAU-CARBUNARI                  	517426	1	5336	23	3	3	7	1	0150034700461	0150034	3008648	311533153801171733163829293323                                    	V  	
5470	PITIGA                           	517427	1	5336	23	3	3	7	1	0150034700475	0150034	3008936	312323232113                                                      	V  	
5498	POSOGANI                         	517428	1	5336	23	3	3	7	1	0150034700508	0150034	3009409	3130303021132923                                                  	V  	
5504	SASA                             	517429	1	5336	23	3	3	7	1	0150034700587	0150034	3011482	23133413                                                          	V  	
5513	TRIFESTI                         	517431	1	5336	23	3	3	7	1	0150034700629	0150034	3012219	3633232019193623                                                  	V  	
5522	VALEA HOLHORII                   	517432	1	5336	23	3	3	7	1	0150034700657	0150034	3012758	3913271913002230272230332323                                      	V  	
5531	VALEA LUPSII                     	517433	1	5336	23	3	3	7	1	0150034700662	0150034	3012809	391327191300273831312323                                          	V  	
5540	VALEA SESII                      	517434	1	5336	23	3	3	7	1	0150034700673	0150034	3012983	3913271913000019342323                                            	V  	
5559	VAI                              	517436	1	5336	23	3	3	7	1	0150034700682	0150034	3013090	393923                                                            	V  	
5568	VINTA                            	517437	1	5336	23	3	3	7	1	0150034700707	0150034	3013397	3923292913                                                        	V  	
5577	METES                            	0	1	10	3	2	3	7	1	0150035000000	01     	       	2819361919                                                        	IV 	
5586	METES                            	517445	1	5577	22	3	3	7	1	0150035300399	0150035	1007400	2819361919                                                        	IV 	
5595	AMPOITA                          	517446	1	5577	23	3	3	7	1	0150035700012	0150035	3000201	13283130232313                                                    	V  	
5602	ISCA                             	517447	1	5577	23	3	3	7	1	0150035700321	0150035	3006208	23341713                                                          	V  	
5611	LUNCA AMPOITEI                   	517448	1	5577	23	3	3	7	1	0150035700359	0150035	3006811	2738291713001328313023231923                                      	V  	
5620	LUNCA METESULUI                  	517449	1	5577	23	3	3	7	1	0150035700366	0150035	3006842	273829171300281936191938273823                                    	V  	
5639	PADUREA                          	517451	1	5577	23	3	3	7	1	0150035700448	0150035	3008482	31311838331913                                                    	V  	
5648	POIANA AMPOIULUI                 	517452	1	5577	23	3	3	7	1	0150035700490	0150035	3009195	31302313291300132831302338273823                                  	V  	
5657	POIANA URSULUI                   	517453	1	5577	23	3	3	7	1	0150035700492	0150035	3009247	3130231329130038333438273823                                      	V  	
5666	PRESACA AMPOIULUI                	517454	1	5577	23	3	3	7	1	0150035700512	0150035	3009492	3133193413171300132831302338273823                                	V  	
5675	REMETEA                          	517456	1	5577	23	3	3	7	1	0150035700527	0150035	3009935	33192819361913                                                    	V  	
5684	TAUTI                            	517457	1	5577	23	3	3	7	1	0150035700609	0150035	3011868	3636383823                                                        	V  	
5693	VALENI                           	517458	1	5577	23	3	3	7	1	0150035700684	0150035	3013115	393927192923                                                      	V  	
